timestamp_utc,phase,index,name,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_draw_w,power_limit_w,temperature_c,sm_clock_mhz
2026-08-07T16:43:15.561Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.73, 250.00, 32, 1380
2026-08-07T16:43:16.605Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.72, 250.00, 32, 1380
2026-08-07T16:43:17.648Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.70, 250.00, 32, 1380
2026-08-07T16:43:18.689Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.73, 250.00, 32, 1380
2026-08-07T16:43:19.731Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.69, 250.00, 32, 1380
2026-08-07T16:43:20.771Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.72, 250.00, 33, 1380
2026-08-07T16:43:21.814Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.80, 250.00, 33, 1380
2026-08-07T16:43:22.856Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.72, 250.00, 33, 1380
2026-08-07T16:43:23.899Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.72, 250.00, 33, 1380
2026-08-07T16:43:24.945Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.78, 250.00, 33, 1380
2026-08-07T16:43:25.984Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.83, 250.00, 33, 1380
2026-08-07T16:43:27.023Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 40.73, 250.00, 33, 1380
2026-08-07T16:43:28.060Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 0, 0, 4, 32768, 40.82, 250.00, 33, 1380
2026-08-07T16:43:29.097Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 0, 0, 314, 32768, 35.93, 250.00, 33, 1230
2026-08-07T16:43:30.140Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 28, 3438, 32768, 76.00, 250.00, 33, 1357
2026-08-07T16:43:31.182Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 22, 4314, 32768, 90.35, 250.00, 34, 1380
2026-08-07T16:43:32.218Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 20, 4324, 32768, 68.66, 250.00, 34, 1380
2026-08-07T16:43:33.262Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 20, 5224, 32768, 73.99, 250.00, 35, 1380
2026-08-07T16:43:34.307Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 90, 32, 6286, 32768, 69.03, 250.00, 35, 1380
2026-08-07T16:43:35.349Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 24, 6286, 32768, 65.38, 250.00, 35, 1380
2026-08-07T16:43:36.395Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 23, 6286, 32768, 83.26, 250.00, 35, 1380
2026-08-07T16:43:37.440Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 22, 6286, 32768, 73.81, 250.00, 35, 1380
2026-08-07T16:43:38.484Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 23, 6286, 32768, 91.11, 250.00, 36, 1380
2026-08-07T16:43:39.530Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 19, 6286, 32768, 87.40, 250.00, 36, 1380
2026-08-07T16:43:40.574Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 26, 6286, 32768, 81.92, 250.00, 36, 1380
2026-08-07T16:43:41.615Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 22, 6286, 32768, 90.45, 250.00, 36, 1380
2026-08-07T16:43:42.660Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 26, 6286, 32768, 76.42, 250.00, 36, 1380
2026-08-07T16:43:43.698Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 20, 6286, 32768, 90.89, 250.00, 36, 1380
2026-08-07T16:43:44.737Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 20, 6286, 32768, 71.14, 250.00, 36, 1380
2026-08-07T16:43:45.776Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 24, 6286, 32768, 71.72, 250.00, 37, 1380
2026-08-07T16:43:46.820Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 20, 6286, 32768, 88.44, 250.00, 37, 1380
2026-08-07T16:43:47.860Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 19, 6286, 32768, 83.04, 250.00, 37, 1380
2026-08-07T16:43:48.900Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 21, 6286, 32768, 93.66, 250.00, 37, 1380
2026-08-07T16:43:49.943Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 23, 6286, 32768, 65.62, 250.00, 37, 1380
2026-08-07T16:43:50.982Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 23, 6286, 32768, 86.93, 250.00, 37, 1380
2026-08-07T16:43:52.028Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 19, 6286, 32768, 86.95, 250.00, 37, 1380
2026-08-07T16:43:53.068Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 76, 22, 6286, 32768, 71.46, 250.00, 37, 1380
2026-08-07T16:43:54.108Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 75, 17, 6286, 32768, 80.43, 250.00, 37, 1380
2026-08-07T16:43:55.148Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 18, 6286, 32768, 89.29, 250.00, 37, 1380
2026-08-07T16:43:56.188Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 20, 6286, 32768, 78.53, 250.00, 38, 1380
2026-08-07T16:43:57.228Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 24, 6286, 32768, 116.46, 250.00, 38, 1380
2026-08-07T16:43:58.268Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 20, 6286, 32768, 75.16, 250.00, 38, 1380
2026-08-07T16:43:59.309Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 24, 6286, 32768, 65.52, 250.00, 38, 1380
2026-08-07T16:44:00.349Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 24, 6286, 32768, 70.98, 250.00, 38, 1380
2026-08-07T16:44:01.389Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 22, 6286, 32768, 97.40, 250.00, 38, 1380
2026-08-07T16:44:02.433Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 21, 7408, 32768, 82.68, 250.00, 38, 1380
2026-08-07T16:44:03.474Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 20, 7408, 32768, 84.73, 250.00, 38, 1380
2026-08-07T16:44:04.514Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 20, 7408, 32768, 76.51, 250.00, 38, 1380
2026-08-07T16:44:05.556Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 25, 7408, 32768, 83.94, 250.00, 39, 1380
2026-08-07T16:44:06.600Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 25, 7408, 32768, 78.24, 250.00, 39, 1380
2026-08-07T16:44:07.642Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 20, 7408, 32768, 104.55, 250.00, 39, 1380
2026-08-07T16:44:08.683Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 21, 7408, 32768, 81.21, 250.00, 39, 1380
2026-08-07T16:44:09.725Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 22, 7408, 32768, 76.92, 250.00, 39, 1380
2026-08-07T16:44:10.767Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 22, 7408, 32768, 74.97, 250.00, 39, 1380
2026-08-07T16:44:11.807Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 24, 7408, 32768, 64.99, 250.00, 39, 1380
2026-08-07T16:44:12.849Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 21, 7408, 32768, 74.58, 250.00, 39, 1380
2026-08-07T16:44:13.890Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 78, 18, 7408, 32768, 100.96, 250.00, 39, 1380
2026-08-07T16:44:14.928Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 22, 7408, 32768, 74.97, 250.00, 39, 1380
2026-08-07T16:44:15.968Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 24, 7408, 32768, 85.80, 250.00, 40, 1380
2026-08-07T16:44:17.007Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 76, 20, 7408, 32768, 69.84, 250.00, 39, 1380
2026-08-07T16:44:18.045Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 76, 22, 7408, 32768, 73.01, 250.00, 40, 1380
2026-08-07T16:44:19.088Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 93, 17, 7408, 32768, 82.48, 250.00, 40, 1380
2026-08-07T16:44:20.129Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 18, 7408, 32768, 75.93, 250.00, 40, 1380
2026-08-07T16:44:21.168Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 19, 7408, 32768, 74.86, 250.00, 40, 1380
2026-08-07T16:44:22.207Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 28, 7408, 32768, 84.87, 250.00, 40, 1380
2026-08-07T16:44:23.245Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 20, 7408, 32768, 76.31, 250.00, 40, 1380
2026-08-07T16:44:24.286Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 21, 7408, 32768, 96.46, 250.00, 40, 1380
2026-08-07T16:44:25.328Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 21, 7408, 32768, 84.88, 250.00, 40, 1380
2026-08-07T16:44:26.368Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 20, 7408, 32768, 85.55, 250.00, 40, 1380
2026-08-07T16:44:27.409Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 21, 7408, 32768, 83.90, 250.00, 40, 1380
2026-08-07T16:44:28.454Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 24, 7408, 32768, 79.35, 250.00, 40, 1380
2026-08-07T16:44:29.499Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 22, 7408, 32768, 84.30, 250.00, 40, 1380
2026-08-07T16:44:30.542Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 23, 7408, 32768, 63.92, 250.00, 40, 1380
2026-08-07T16:44:31.584Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 23, 7408, 32768, 74.66, 250.00, 40, 1380
2026-08-07T16:44:32.629Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 22, 7408, 32768, 66.76, 250.00, 40, 1380
2026-08-07T16:44:33.673Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 20, 7408, 32768, 106.24, 250.00, 40, 1380
2026-08-07T16:44:34.721Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 22, 7408, 32768, 83.18, 250.00, 40, 1380
2026-08-07T16:44:35.769Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 18, 7408, 32768, 77.28, 250.00, 40, 1380
2026-08-07T16:44:36.814Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 91, 23, 7408, 32768, 85.29, 250.00, 40, 1380
2026-08-07T16:44:37.857Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 21, 7408, 32768, 83.61, 250.00, 40, 1380
2026-08-07T16:44:38.903Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 71, 21, 7408, 32768, 72.11, 250.00, 40, 1380
2026-08-07T16:44:39.946Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 26, 7408, 32768, 71.78, 250.00, 40, 1380
2026-08-07T16:44:40.985Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 20, 7408, 32768, 90.25, 250.00, 40, 1380
2026-08-07T16:44:42.025Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 30, 7408, 32768, 66.66, 250.00, 40, 1380
2026-08-07T16:44:43.066Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 22, 7408, 32768, 81.46, 250.00, 40, 1380
2026-08-07T16:44:44.106Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 21, 7408, 32768, 69.50, 250.00, 40, 1380
2026-08-07T16:44:45.149Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 23, 7408, 32768, 79.01, 250.00, 40, 1380
2026-08-07T16:44:46.193Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 24, 7408, 32768, 76.03, 250.00, 40, 1380
2026-08-07T16:44:47.233Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 19, 7408, 32768, 92.36, 250.00, 40, 1380
2026-08-07T16:44:48.275Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 23, 7408, 32768, 66.58, 250.00, 40, 1380
2026-08-07T16:44:49.315Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 23, 7408, 32768, 84.78, 250.00, 40, 1380
2026-08-07T16:44:50.358Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 74, 18, 7408, 32768, 89.78, 250.00, 40, 1380
2026-08-07T16:44:51.403Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 22, 7408, 32768, 73.19, 250.00, 40, 1380
2026-08-07T16:44:52.446Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 89, 24, 7408, 32768, 67.25, 250.00, 40, 1380
2026-08-07T16:44:53.490Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 23, 7408, 32768, 77.89, 250.00, 40, 1380
2026-08-07T16:44:54.530Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 78, 20, 7408, 32768, 68.31, 250.00, 40, 1380
2026-08-07T16:44:55.574Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 91, 23, 7408, 32768, 85.02, 250.00, 40, 1380
2026-08-07T16:44:56.621Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 19, 7408, 32768, 75.54, 250.00, 40, 1380
2026-08-07T16:44:57.662Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 22, 7408, 32768, 73.49, 250.00, 40, 1380
2026-08-07T16:44:58.702Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 20, 7408, 32768, 87.01, 250.00, 40, 1380
2026-08-07T16:44:59.744Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 25, 7408, 32768, 90.14, 250.00, 40, 1380
2026-08-07T16:45:00.787Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 20, 7408, 32768, 78.29, 250.00, 39, 1380
2026-08-07T16:45:01.828Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 22, 7408, 32768, 83.58, 250.00, 40, 1380
2026-08-07T16:45:02.870Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 22, 7408, 32768, 85.37, 250.00, 40, 1380
2026-08-07T16:45:03.913Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 24, 7408, 32768, 93.71, 250.00, 39, 1380
2026-08-07T16:45:04.955Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 22, 7408, 32768, 67.20, 250.00, 39, 1380
2026-08-07T16:45:05.999Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 22, 7408, 32768, 83.46, 250.00, 40, 1380
2026-08-07T16:45:07.039Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 20, 7408, 32768, 80.78, 250.00, 39, 1380
2026-08-07T16:45:08.080Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 24, 7408, 32768, 75.02, 250.00, 40, 1380
2026-08-07T16:45:09.127Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 90, 21, 7408, 32768, 83.21, 250.00, 40, 1380
2026-08-07T16:45:10.170Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 22, 7408, 32768, 74.17, 250.00, 39, 1380
2026-08-07T16:45:11.213Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 25, 7408, 32768, 95.90, 250.00, 40, 1380
2026-08-07T16:45:12.252Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 19, 7408, 32768, 92.24, 250.00, 39, 1380
2026-08-07T16:45:13.289Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 23, 7408, 32768, 79.73, 250.00, 40, 1380
2026-08-07T16:45:14.331Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 22, 7408, 32768, 92.94, 250.00, 40, 1380
2026-08-07T16:45:15.375Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 24, 7408, 32768, 86.23, 250.00, 40, 1380
2026-08-07T16:45:16.420Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 20, 7408, 32768, 77.14, 250.00, 39, 1380
2026-08-07T16:45:17.460Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 20, 7408, 32768, 90.53, 250.00, 40, 1380
2026-08-07T16:45:18.502Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 24, 7408, 32768, 60.35, 250.00, 39, 1380
2026-08-07T16:45:19.544Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 22, 7408, 32768, 72.33, 250.00, 40, 1380
2026-08-07T16:45:20.586Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 22, 7408, 32768, 109.58, 250.00, 40, 1380
2026-08-07T16:45:21.628Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 21, 7408, 32768, 77.63, 250.00, 39, 1380
2026-08-07T16:45:22.670Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 76, 19, 7408, 32768, 61.01, 250.00, 39, 1380
2026-08-07T16:45:23.715Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 22, 7408, 32768, 70.94, 250.00, 39, 1380
2026-08-07T16:45:24.755Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 23, 7408, 32768, 63.56, 250.00, 40, 1380
2026-08-07T16:45:25.796Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 22, 7408, 32768, 87.81, 250.00, 40, 1380
2026-08-07T16:45:26.838Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 23, 7408, 32768, 72.75, 250.00, 40, 1380
2026-08-07T16:45:27.879Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 24, 7408, 32768, 66.19, 250.00, 40, 1380
2026-08-07T16:45:28.923Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 25, 7408, 32768, 74.58, 250.00, 40, 1380
2026-08-07T16:45:29.966Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 92, 20, 7408, 32768, 82.58, 250.00, 40, 1380
2026-08-07T16:45:31.009Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 21, 7408, 32768, 89.46, 250.00, 39, 1380
2026-08-07T16:45:32.048Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 22, 7408, 32768, 63.16, 250.00, 40, 1380
2026-08-07T16:45:33.089Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 21, 7408, 32768, 87.43, 250.00, 40, 1380
2026-08-07T16:45:34.127Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 23, 7408, 32768, 82.97, 250.00, 40, 1380
2026-08-07T16:45:35.167Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 71, 20, 7408, 32768, 68.30, 250.00, 40, 1380
2026-08-07T16:45:36.205Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 22, 7408, 32768, 76.70, 250.00, 39, 1380
2026-08-07T16:45:37.246Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 20, 7408, 32768, 65.61, 250.00, 40, 1380
2026-08-07T16:45:38.287Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 87, 21, 7408, 32768, 78.15, 250.00, 39, 1380
2026-08-07T16:45:39.325Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 21, 7408, 32768, 68.38, 250.00, 40, 1380
2026-08-07T16:45:40.368Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 19, 7408, 32768, 63.16, 250.00, 40, 1380
2026-08-07T16:45:41.407Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 22, 7408, 32768, 70.08, 250.00, 40, 1380
2026-08-07T16:45:42.448Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 21, 7408, 32768, 83.26, 250.00, 40, 1380
2026-08-07T16:45:43.489Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 24, 7408, 32768, 79.25, 250.00, 40, 1380
2026-08-07T16:45:44.528Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 27, 7408, 32768, 80.43, 250.00, 40, 1380
2026-08-07T16:45:45.571Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 78, 20, 7408, 32768, 94.10, 250.00, 40, 1380
2026-08-07T16:45:46.615Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 19, 7408, 32768, 68.91, 250.00, 40, 1380
2026-08-07T16:45:47.666Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 16, 7408, 32768, 91.88, 250.00, 40, 1380
2026-08-07T16:45:48.715Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 78, 17, 7408, 32768, 90.35, 250.00, 40, 1380
2026-08-07T16:45:49.756Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 88, 19, 8572, 32768, 90.14, 250.00, 40, 1380
2026-08-07T16:45:50.801Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 85, 22, 8572, 32768, 85.13, 250.00, 40, 1380
2026-08-07T16:45:51.841Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 21, 8572, 32768, 85.65, 250.00, 40, 1380
2026-08-07T16:45:52.886Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 24, 8572, 32768, 84.08, 250.00, 40, 1380
2026-08-07T16:45:53.934Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 21, 8572, 32768, 77.18, 250.00, 40, 1380
2026-08-07T16:45:54.977Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 86, 22, 8572, 32768, 72.66, 250.00, 40, 1380
2026-08-07T16:45:56.016Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 84, 20, 8572, 32768, 97.77, 250.00, 40, 1380
2026-08-07T16:45:57.059Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 82, 20, 8572, 32768, 96.65, 250.00, 40, 1380
2026-08-07T16:45:58.099Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 83, 21, 8572, 32768, 66.37, 250.00, 40, 1380
2026-08-07T16:45:59.140Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 79, 23, 8572, 32768, 105.12, 250.00, 40, 1380
2026-08-07T16:46:00.181Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 24, 8572, 32768, 64.77, 250.00, 40, 1380
2026-08-07T16:46:01.222Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 80, 20, 8572, 32768, 75.34, 250.00, 40, 1380
2026-08-07T16:46:02.258Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 77, 19, 8572, 32768, 84.31, 250.00, 40, 1380
2026-08-07T16:46:03.297Z,sibyl_gnn_train,0, Tesla V100-PCIE-32GB, 81, 25, 8572, 32768, 77.98, 250.00, 40, 1380
