timestamp_utc,phase,index,name,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_draw_w,power_limit_w,temperature_c,sm_clock_mhz
2026-08-07T11:49:10.451Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.82, 250.00, 30, 135
2026-08-07T11:49:11.492Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:12.532Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:13.571Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:14.619Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:15.658Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 30, 135
2026-08-07T11:49:16.711Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:17.752Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:18.792Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:19.841Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:20.891Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.82, 250.00, 30, 135
2026-08-07T11:49:21.942Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:22.980Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:24.020Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 30, 135
2026-08-07T11:49:25.062Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:26.114Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:27.155Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:28.194Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.84, 250.00, 30, 135
2026-08-07T11:49:29.247Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 30, 135
2026-08-07T11:49:30.289Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:31.333Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:32.380Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:33.419Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:34.459Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 30, 135
2026-08-07T11:49:35.499Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:36.541Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:37.583Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 30, 135
2026-08-07T11:49:38.632Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:39.671Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 30, 135
2026-08-07T11:49:40.710Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:41.751Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:49:42.797Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 30, 135
2026-08-07T11:49:43.841Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:44.879Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:45.932Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 30, 135
2026-08-07T11:49:46.972Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 30, 135
2026-08-07T11:49:48.017Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 30, 135
2026-08-07T11:49:49.060Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:49:50.100Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 30, 135
2026-08-07T11:49:51.145Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:49:52.185Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:49:53.243Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 30, 135
2026-08-07T11:49:54.284Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:49:55.332Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:49:56.373Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:49:57.415Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:49:58.454Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 30, 135
2026-08-07T11:49:59.493Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 30, 135
2026-08-07T11:50:00.540Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:01.584Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:02.631Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 30, 135
2026-08-07T11:50:03.673Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.75, 250.00, 29, 135
2026-08-07T11:50:04.715Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:05.755Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:06.800Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:07.844Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:08.890Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:09.936Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:10.983Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:12.031Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:13.069Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:14.115Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:15.157Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:16.196Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:17.245Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:18.284Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:19.330Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:20.369Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.72, 250.00, 29, 135
2026-08-07T11:50:21.419Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
2026-08-07T11:50:22.458Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.74, 250.00, 29, 135
2026-08-07T11:50:23.500Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.63, 250.00, 29, 135
2026-08-07T11:50:24.544Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:25.587Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:26.632Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.65, 250.00, 29, 135
2026-08-07T11:50:27.671Z,sibyl_graph_build,0, Tesla V100-PCIE-32GB, 0, 0, 0, 32768, 25.64, 250.00, 29, 135
